時間,開盤價,最高價,最低價,收盤價,UB2.00,BBandMA16,LB2.00,外資持股,買賣超,投信持股,買賣超,成交量,MA5,MA10,主力持股,買賣超,,
2019-11-22,91,94,91,93.4,93.98,91.07,88.15,29474張,-41張,1592張,0張,4360,2725,2172,-28028張,590張,,1
2019-11-25,94,94.4,92.2,93.4,93.93,91.06,88.18,28926張,-540張,1592張,0張,3068,2946,2270,-28351張,-323張,,1
2019-11-26,93.4,94.5,93.3,94.2,94.19,91.11,88.04,28628張,-231張,1607張,15張,3070,3279,2434,-28073張,278張,,1
2019-11-27,94.4,96.7,94.4,96,95.21,91.35,87.49,28258張,-287張,1607張,0張,7334,3872,3016,-27907張,166張,,-1
2019-11-28,96,96.5,95.2,95.6,96,91.7,87.4,27428張,-267張,1603張,-4張,2946,4156,3110,-28038張,-131張,,-1
2019-11-29,96.2,96.4,94.7,95.6,96.46,92.16,87.85,27577張,-3張,1527張,-76張,2658,3815,3270,-28046張,-8張,,-1
2019-12-2,97.2,98.7,94.5,95.6,96.99,92.37,87.75,27091張,-684張,2457張,930張,8975,4997,3971,-27736張,310張,,-1
2019-12-3,95.1,96.1,94.7,94.7,97.23,92.67,88.11,26859張,-369張,2423張,-34張,2375,4858,4068,-27912張,-176張,,-1
2019-12-4,94.2,94.3,92.6,92.6,97.2,92.82,88.44,26779張,-214張,2409張,-14張,3181,4027,3949,-28029張,-117張,,-1
2019-12-5,92.9,94.2,92.8,93.3,97.22,92.99,88.76,26721張,-61張,2359張,-50張,1934,3825,3990,-28161張,-132張,,-1
2019-12-6,93.4,93.8,92.7,92.8,97.13,93.15,89.17,26456張,-469張,2359張,0張,1479,3589,3702,-28572張,-411張,,-1
2019-12-9,93.3,93.4,91.5,91.8,97.02,93.24,89.47,25936張,-664張,1933張,-426張,2987,2391,3694,-29291張,-719張,,-1
2019-12-10,92.2,93.7,91.5,92.3,96.9,93.36,89.81,25786張,-231張,1903張,-30張,2738,2464,3661,-29502張,-211張,,-1
2019-12-11,92.5,93.2,91.9,91.9,96.63,93.49,90.35,25416張,-416張,1760張,-143張,2013,2230,3129,-29918張,-416張,,-1
2019-12-12,92.1,93.9,92.1,92.7,96.56,93.56,90.56,26070張,592張,1650張,-110張,2775,2398,3112,-29537張,381張,,-1
2019-12-13,93.7,93.8,92.4,93.1,96.42,93.69,90.95,25619張,-391張,1623張,-27張,1935,2490,3039,-29588張,-51張,,-1
2019-12-16,93.1,93.7,92.9,93.5,96.43,93.69,90.96,25578張,-44張,1623張,0張,1376,2167,2279,-29613張,-25張,,-1
2019-12-17,93.8,94.6,93.2,94,96.46,93.73,91,24985張,-548張,1506張,-117張,3121,2244,2354,-30137張,-524張,,-1
2019-12-18,94,94.4,93.6,93.6,96.41,93.69,90.97,25324張,3張,1362張,-144張,1700,2181,2206,-30393張,-256張,,-1
2019-12-19,93.7,93.7,92.4,92.4,95.98,93.47,90.96,24933張,-255張,1128張,-234張,1805,1987,2193,-30818張,-425張,,-1
2019-12-20,92.4,92.9,91.6,92.2,95.57,93.26,90.94,24158張,-93張,1127張,-1張,1257,1852,2171,-30900張,-82張,,-1
2019-12-23,92.4,92.4,90.4,90.6,95.26,92.94,90.63,23961張,-225張,859張,-268張,2340,2045,2106,-31509張,-609張,,-1
2019-12-24,90.9,91.4,90.6,90.9,94.73,92.65,90.57,23919張,-152張,807張,-52張,1010,1622,1933,-31460張,49張,,1
2019-12-25,91.2,92.7,91.2,92.7,94.31,92.53,90.74,24034張,159張,714張,-92張,1630,1608,1895,-31391張,69張,,1
2019-12-26,92.9,94.2,92.9,93.3,94.4,92.57,90.74,24089張,54張,714張,0張,2561,1760,1874,-31264張,127張,,1
2019-12-27,93.8,93.8,92.8,92.9,94.34,92.54,90.75,23954張,-183張,714張,0張,1498,1808,1830,-31416張,-152張,,1
2019-12-30,93.4,94.4,93,94.4,94.65,92.64,90.64,24488張,469張,582張,-132張,3119,1964,2004,-30788張,628張,,-1
2019-12-31,93.9,94.8,93.8,94.1,94.86,92.79,90.71,24567張,118張,947張,-18張,1794,2120,1871,-30899張,-111張,,-1
2020-1-2,94.4,94.6,94,94,95.03,92.89,90.76,24731張,364張,865張,-82張,1477,2090,1849,-30777張,122張,,-1
2020-1-3,94.7,95,91.5,92,95.03,92.9,90.77,24771張,187張,533張,-332張,3204,2218,1989,-31028張,-251張,,-1
2020-1-6,91.5,91.9,91,91.1,95.1,92.8,90.5,24555張,-190張,533張,0張,1247,2168,1988,-31197張,-169張,,-1
2020-1-7,91.3,91.6,88.6,89.8,95.3,92.59,89.89,24084張,-387張,421張,-112張,2873,2119,2041,-31847張,-650張,,-1
2020-1-8,88.5,89.3,88,88.3,95.63,92.27,88.9,23720張,-373張,421張,0張,2863,2333,2227,-32759張,-912張,,-1
2020-1-9,88.8,89.5,88.8,89.1,95.53,91.96,88.4,23654張,-108張,275張,-146張,1452,2328,2209,-33041張,-282張,,-1
2020-1-10,88.9,89,85.8,86.7,95.8,91.53,87.26,23506張,-531張,145張,-130張,5245,2736,2477,-34051張,-1010張,,-1
2020-1-13,87.2,88,86.2,87.7,95.86,91.24,86.62,23474張,54張,145張,0張,1681,2823,2496,-34129張,-78張,,-1
2020-1-14,88,89.7,88,88.8,95.76,91.03,86.29,23240張,-284張,145張,0張,2281,2704,2412,-34415張,-286張,,-1
2020-1-15,88.6,88.9,88.2,88.3,95.8,90.88,85.97,23080張,-133張,145張,0張,1238,2379,2356,-34723張,-308張,,-1
2020-1-16,88.4,88.8,88,88.5,95.78,90.73,85.68,22940張,-50張,145張,0張,880,2265,2296,-34806張,-83張,,-1
2020-1-17,88.6,89.3,88.3,88.8,95.51,90.49,85.47,22830張,-132張,156張,11張,993,1415,2075,-34814張,-8張,,-1
2020-1-20,89,89.2,88.8,88.8,95.07,90.21,85.35,22729張,-128張,194張,38張,780,1234,2029,-34829張,-15張,,-1
2020-1-30,81.1,83,80,80.3,96.04,89.42,82.8,22736張,-143張,186張,-8張,4195,1617,2161,-35006張,-177張,,-1
2020-1-31,80.3,81.6,78.3,79.3,96.2,88.48,80.75,22813張,-8張,172張,-14張,2726,1915,2147,-35245張,-239張,,-1
2020-2-3,76.5,77.1,72.6,76.4,96.5,87.37,78.24,23167張,402張,100張,-72張,3440,2427,2346,-34886張,359張,,-1
2020-2-4,77.2,78.9,77,78.5,95.79,86.4,77.01,22977張,-155張,190張,90張,2319,2692,2053,-35488張,-602張,,-1
2020-2-5,78.5,78.9,77.2,77.5,95.34,85.49,75.65,22538張,-419張,190張,0張,1637,2863,2049,-35893張,-405張,,-1
2020-2-6,78.3,80.2,77.6,79.5,94.56,84.77,74.97,22506張,-93張,190張,0張,2133,2451,2034,-36111張,-218張,,-1
2020-2-7,78.9,78.9,77.6,77.7,94,84.01,74.02,22279張,-307張,190張,0張,1515,2209,2062,-36451張,-340張,,-1
2020-2-10,76.5,77.8,75.2,77.1,93.57,83.31,73.05,22468張,153張,190張,0張,1280,1777,2102,-36442張,9張,,-1
2020-2-11,77.9,78.5,77.5,78,92.72,82.62,72.52,22339張,164張,145張,-45張,1229,1559,2125,-36598張,-156張,,-1
2020-2-12,78.5,82.6,78.5,81.8,92.19,82.31,72.43,22483張,248張,165張,20張,3944,2020,2442,-36184張,414張,,-1
2020-2-13,83,85.7,83,84.9,91.72,82.14,72.55,22141張,-561張,170張,5張,6179,2829,2640,-36054張,130張,,-1
2020-2-14,83.6,84.8,83.6,84.6,90.93,81.88,72.82,22053張,-222張,170張,0張,2208,2968,2588,-36484張,-430張,,-1
2020-2-17,83.5,84.3,83,83.2,90.03,81.56,73.09,21868張,-236張,177張,7張,1466,3005,2391,-36729張,-245張,,-1
2020-2-18,83.7,85.4,83.2,83.7,89.03,81.26,73.48,21853張,-39張,177張,0張,1886,3137,2348,-36949張,-220張,,-1
2020-2-19,84,84.3,82.9,83.6,87.8,80.93,74.06,21889張,74張,177張,0張,1462,2640,2330,-37239張,-290張,,-1
2020-2-20,84.3,84.7,83,83.7,86.38,80.61,74.85,21890張,14張,177張,0張,1239,1652,2241,-37449張,-210張,,-1
2020-2-21,83.7,83.9,82,82,86.52,80.72,74.92,21593張,-288張,177張,0張,1850,1581,2274,-37904張,-455張,,-1
2020-2-24,80.8,81.3,80.1,80.5,86.55,80.79,75.04,21679張,264張,134張,-43張,1530,1593,2299,-37760張,144張,,-1
2020-2-25,79,81.6,78.9,81,86.37,81.08,75.79,21823張,144張,133張,-1張,1336,1483,2310,-37745張,15張,,-1
2020-2-26,80,81.7,79.8,81.4,86.38,81.26,76.14,21866張,205張,133張,0張,1017,1394,2017,-37555張,190張,,-1
2020-2-27,81.6,82.1,78.5,78.7,86.27,81.34,76.41,21303張,-475張,133張,0張,2017,1550,1601,-37948張,-393張,,-1
2020-3-2,77.4,80.1,76.5,78.6,86.31,81.28,76.25,21554張,232張,133張,0張,2188,1618,1599,-37828張,120張,,-1
2020-3-3,80.4,81.7,80,80.3,86.16,81.44,76.73,21712張,148張,133張,0張,1783,1668,1631,-37737張,91張,,-1
2020-3-4,80,80,78.8,79.8,85.87,81.61,77.36,21346張,-39張,133張,0張,932,1587,1535,-37821張,-84張,,-1
2020-3-5,80.6,82.7,80.6,82.1,85.69,81.87,78.04,21705張,420張,133張,0張,2508,1886,1640,-37406張,415張,,-1
2020-3-6,81.5,82.2,80.6,81.3,85.67,81.84,78,21611張,-94張,133張,0張,1551,1792,1671,-37554張,-148張,,-1
2020-3-9,79.8,80.5,77.9,78,85.32,81.41,77.5,21117張,-501張,133張,0張,2254,1806,1712,-38045張,-491張,,-1
2020-3-10,74,77.9,74,77.7,84.9,80.98,77.05,21623張,497張,133張,0張,2431,1935,1802,-38055張,-10張,,-1
2020-3-11,78.5,79.1,75.6,76,84.95,80.53,76.1,21447張,-174張,133張,0張,1397,2028,1808,-38238張,-183張,,-1
2020-3-12,74.8,75,68.6,69.9,86.17,79.66,73.16,21347張,-380張,86張,-47張,4677,2462,2174,-38531張,-293張,,-1
2020-3-13,63,65.2,63,64.4,88,78.46,68.93,21786張,352張,0張,-270張,5143,3180,2486,-38875張,-344張,,-1
2020-3-16,64.7,66.1,61.8,62,89.12,77.11,65.09,22019張,54張,0張,-2張,2914,3312,2559,-38858張,17張,,-1
2020-3-17,56.7,61.7,56.6,58.2,90.42,75.62,60.82,22296張,254張,0張,-28張,4120,3650,2793,-38921張,-63張,,-1
2020-3-18,61.2,62.8,60.5,60.7,90.58,74.38,58.18,22815張,489張,0張,0張,5488,4468,3248,-38618張,303張,,-1
2020-3-19,59.3,60.2,55,56.3,90.83,72.84,54.84,22270張,-104張,0張,-3張,4803,4494,3478,-38701張,-83張,,-1
2020-3-20,60,61.9,59.1,61.9,89.77,71.62,53.47,22455張,140張,0張,-3張,3256,4116,3648,-38695張,6張,,-1
2020-3-23,59,62.7,59,61.8,88.91,70.56,52.22,22275張,-226張,0張,0張,2316,3997,3655,-38940張,-245張,,-1
2020-3-24,64,65.2,63.2,64,87.76,69.65,51.54,21362張,-898張,0張,-3張,3749,3922,3786,-39406張,-466張,,-1
2020-3-25,65.8,68.2,65.8,66.2,86.07,68.77,51.47,21763張,339張,0張,0張,4401,3705,4087,-39273張,133張,,-1
2020-3-26,67,67.3,65.3,67.1,84.32,67.98,51.63,21865張,135張,0張,-2張,2515,3247,3871,-39232張,41張,,-1
2020-3-27,68.4,69,65.8,65.9,81.6,66.96,52.33,21113張,-545張,0張,0張,3726,3341,3729,-39764張,-532張,,-1
2020-3-30,64.2,67.2,63.8,67,78.7,66.07,53.44,21472張,397張,0張,0張,2527,3384,3690,-39643張,121張,,-1
2020-3-31,68,69.2,67.1,68.3,76.59,65.46,54.34,21638張,264張,4張,0張,3931,3420,3671,-39471張,172張,,-1
2020-4-1,68.1,70.6,67.9,70.1,74.52,64.99,55.46,21863張,240張,4張,0張,3691,3278,3492,-39359張,112張,,1
2020-4-6,70.7,71.4,69.4,71.4,73.09,64.7,56.31,22263張,644張,4張,0張,3968,3569,3408,-39111張,248張,,1
2020-4-7,72.7,73.8,72.3,73.5,74.03,64.93,55.82,22875張,860張,4張,0張,3648,3553,3447,-38322張,789張,,1
2020-4-8,72.8,74,72.1,73.6,75.51,65.5,55.49,22751張,-155張,4張,0張,3000,3648,3516,-38377張,-55張,,1
2020-4-9,73.6,73.6,71.5,71.5,76.33,66.09,55.86,22555張,-171張,4張,0張,3476,3557,3488,-38641張,-264張,,1
2020-4-10,71.9,72.5,70.9,72.2,76.74,66.97,57.2,22933張,215張,4張,0張,1968,3212,3245,-38632張,9張,,1
2020-4-13,72.6,73.1,71.1,71.8,77.13,67.66,58.2,22941張,34張,4張,0張,1244,2667,3118,-38652張,-20張,,1
2020-4-14,72.5,73.5,72.2,73.1,76.47,68.71,60.95,23439張,594張,4張,0張,1922,2322,2938,-38344張,308張,,1
2020-4-15,73.8,74.2,73.1,73.1,76.59,69.41,62.24,23169張,-116張,4張,0張,2279,2178,2913,-38496張,-152張,,1
2020-4-16,72.9,74.4,72.3,74.1,76.52,70.18,63.85,23385張,221張,4張,0張,1997,1882,2719,-38125張,371張,,1
2020-4-17,75.5,76.3,74,74.2,76.56,70.82,65.07,23063張,-189張,4張,0張,4160,2320,2766,-37868張,257張,,1
2020-4-20,74.1,74.8,73.2,74.8,76.88,71.36,65.84,23065張,47張,4張,0張,1220,2316,2491,-37731張,137張,,1
2020-4-21,74.9,74.9,72.3,72.3,76.76,71.68,66.61,22321張,-649張,3張,-1張,2373,2406,2364,-37982張,-251張,,1
2020-4-22,72,75.9,70.9,75.9,76.81,72.31,67.8,22974張,640張,3張,0張,2998,2550,2364,-37062張,920張,,1
2020-4-23,76.1,80.5,76.1,79.3,77.88,73.08,68.27,23033張,59張,191張,188張,9386,4027,2955,-36080張,982張,,1
2020-4-24,79.5,79.9,78.3,79,78.68,73.74,68.81,23220張,-344張,190張,-1張,2481,3692,3006,-36053張,27張,,1
2020-4-27,79.6,79.9,78.2,79,79.47,74.3,69.13,22039張,-1143張,190張,0張,2750,3998,3157,-37023張,-970張,,1
2020-4-28,79,79.9,78.4,79.3,80.26,74.79,69.32,22085張,128張,187張,-3張,2065,3936,3171,-36947張,76張,,1
2020-4-29,80.2,82.9,80.2,81.2,81.51,75.28,69.04,22321張,244張,187張,0張,5577,4452,3501,-36582張,365張,,1
2020-4-30,81.5,82,80.6,80.9,82.45,75.73,69.01,22364張,-166張,192張,5張,2350,3045,3536,-36821張,-239張,,1
2020-5-4,79.5,80,78.8,79.3,82.77,76.22,69.66,22402張,103張,171張,-21張,1487,2846,3269,-36742張,79張,,1
2020-5-5,80.7,81.4,79.2,79.9,83.13,76.7,70.27,22616張,217張,3張,-168張,1434,2583,3290,-36717張,25張,,1
2020-5-6,80.4,80.5,79.4,79.6,83.23,77.19,71.14,22745張,129張,3張,0張,983,2366,3151,-36835張,-118張,,1
2020-5-7,80.2,82,79.8,81,83.6,77.68,71.76,22818張,73張,3張,0張,2361,1723,3087,-36891張,-56張,,1
2020-5-8,81.4,83.8,80.5,82.7,84.17,78.28,72.4,22521張,-299張,1380張,1377張,4350,2123,2584,-36076張,815張,,1
2020-5-11,86.5,90,85.6,89.6,86.9,79.25,71.6,23958張,1104張,2021張,641張,13741,4574,3710,-34552張,1524張,,-1
2020-5-12,88.6,89.6,87.2,87.7,88.29,80.09,71.9,23138張,-1091張,2193張,172張,6553,5598,4090,-36393張,-1841張,,-1
2020-5-13,87,87.6,86.2,87.5,89.33,80.89,72.44,23045張,-216張,2193張,0張,2870,5975,4171,-36730張,-337張,,-1
2020-5-14,87.5,89.3,85.1,85.2,89.11,81.69,74.28,22814張,-274張,2497張,304張,5905,6684,4203,-36834張,-104張,,-1
2020-5-15,87,87.4,83.6,84.7,89.14,82.24,75.34,22870張,5張,2830張,333張,3476,6509,4316,-36748張,86張,,-1
2020-5-18,85,85.9,83.8,84,89.31,82.54,75.76,22645張,39張,2830張,0張,2204,4202,4388,-36989張,-241張,,-1
2020-5-19,85.5,85.6,84.4,84.8,89.5,82.9,76.3,22333張,-317張,3193張,363張,2007,3292,4445,-36937張,52張,,-1
2020-5-20,84.9,85.4,84,84.5,89.56,83.24,76.93,22286張,-69張,3193張,0張,1262,2971,4473,-37146張,-209張,,-1
2020-5-21,85.3,86.7,85,85.3,89.66,83.62,77.58,22142張,-204張,3193張,0張,2256,2241,4462,-37366張,-220張,,-1
2020-5-22,84.9,84.9,82.7,82.7,89.64,83.71,77.78,21887張,-209張,3193張,0張,2379,2022,4265,-37826張,-460張,,-1
2020-5-25,82.8,84.3,80.9,84.3,89.68,83.93,78.17,22343張,452張,3193張,0張,1952,1971,3086,-37466張,360張,,-1
2020-5-26,84.3,85,84,84.1,89.46,84.23,78.99,22393張,42張,3193張,0張,1424,1855,2574,-37609張,-143張,,-1
2020-5-27,84.1,85.2,84.1,84.5,89.25,84.51,79.78,22092張,83張,3193張,0張,1170,1836,2404,-37568張,41張,,-1
2020-5-28,85.7,87.8,85,85,88.85,84.85,80.85,21637張,-248張,3326張,133張,5098,2405,2323,-37598張,-30張,,-1
2020-5-29,85,85.4,83.8,84.2,88.55,85.05,81.55,21356張,-150張,3326張,0張,1589,2247,2134,-37876張,-278張,,-1
2020-6-1,84.3,85.7,84.3,85.5,88.51,85.23,81.94,21593張,248張,3326張,0張,1305,2117,2044,-37760張,116張,,-1
2020-6-2,85.8,86.3,84.8,85.1,87.33,84.94,82.56,21418張,-195張,3326張,0張,1586,2150,2002,-37880張,-120張,,-1
2020-6-3,85.6,86.6,85.2,85.9,86.82,84.83,82.84,21470張,93張,3326張,0張,1782,2272,2054,-37949張,-69張,,1
2020-6-4,86.1,86.5,85.3,86,86.32,84.74,83.16,20715張,-151張,3324張,-2張,1314,1515,1960,-38080張,-131張,,1
2020-6-5,86,87.3,85.7,86.3,86.55,84.81,83.07,20820張,91張,3324張,0張,1878,1573,1910,-38094張,-14張,,-1
2020-6-8,86.5,86.8,83.3,83.8,86.56,84.75,82.94,20413張,-403張,2956張,-368張,3854,2083,2100,-39172張,-1078張,,-1
2020-6-9,82.3,83.4,81.5,82.2,86.81,84.64,82.47,20508張,95張,2829張,-127張,2891,2344,2247,-39419張,-247張,,-1
2020-6-10,82.4,83.7,82.4,83,86.83,84.53,82.22,20649張,142張,2492張,-337張,1694,2326,2299,-39458張,-39張,,-1
2020-6-11,82.6,82.9,80.8,80.9,87.2,84.3,81.4,20298張,-187張,2492張,0張,2604,2584,2050,-39899張,-441張,,-1
2020-6-12,78,81,78,81,87.28,84.03,80.78,20486張,169張,2317張,-175張,1732,2555,2064,-39954張,-55張,,1
2020-6-15,80.8,81.5,79.8,79.8,87.66,83.85,80.04,20097張,-370張,2312張,-5張,1174,2019,2051,-40247張,-293張,,1
2020-6-16,80.8,82.9,80.5,82.9,87.59,83.76,79.94,20403張,370張,2312張,0張,1637,1768,2056,-39807張,440張,,1
2020-6-17,84,84.5,82.6,82.7,87.53,83.68,79.82,20697張,273張,2312張,0張,1827,1795,2061,-39695張,112張,,1
2020-6-18,83,83.5,82.3,82.9,87.42,83.58,79.73,21112張,349張,2312張,0張,1618,1598,2091,-39503張,192張,,1
2020-6-19,83.3,83.7,81.7,81.7,87.24,83.37,79.5,20645張,-431張,2312張,0張,2243,1700,2127,-39686張,-183張,,1
2020-6-22,82,83.5,82,82.7,87.13,83.28,79.42,20606張,209張,2312張,0張,944,1654,1836,-39515張,171張,,1
2020-6-23,83.3,83.7,82,82.1,86.78,83.06,79.35,20251張,-367張,2312張,0張,1141,1555,1661,-39795張,-280張,,1
2020-6-24,82.2,82.6,81.5,82,86.46,82.87,79.28,19936張,-175張,2312張,0張,1239,1437,1616,-40080張,-285張,,1
2020-6-29,81.6,82.3,81.1,81.6,85.88,82.6,79.32,19759張,-66張,2310張,-2張,702,1254,1426,-40104張,-24張,,1
2020-6-30,82.4,83.7,81.9,83.6,85.28,82.45,79.62,19721張,21張,2167張,0張,1480,1101,1401,-39967張,137張,,1
2020-7-1,84.1,84.2,83.2,83.5,84.38,82.28,80.17,19504張,-220張,2167張,0張,1620,1236,1445,-40245張,-278張,,1
2020-7-2,83.7,85.4,83.2,85.4,84.88,82.38,79.87,19848張,344張,2167張,0張,2675,1543,1549,-39805張,440張,,1
2020-7-3,86.4,86.5,85,85.4,85.47,82.58,79.68,19774張,-84張,2167張,0張,2354,1766,1602,-39961張,-156張,,1
2020-7-6,86,87.3,85.7,86.8,86.36,82.81,79.27,20430張,630張,2167張,0張,3172,2260,1757,-39222張,739張,,1
2020-7-7,87.5,87.7,85.9,86.7,87.04,83.18,79.31,20703張,512張,2167張,0張,3383,2641,1871,-38495張,727張,,1
2020-7-8,86.9,87.6,86.5,87.1,87.68,83.56,79.43,20770張,77張,2025張,-142張,2448,2806,2021,-38557張,-62張,,-1
2020-7-9,87.5,87.6,85.3,85.5,87.64,83.91,80.18,20621張,-158張,1712張,-313張,3191,2910,2226,-39103張,-546張,,-1
2020-7-10,85.1,85.3,82.9,83.2,87.64,83.93,80.22,20374張,-236張,1246張,-466張,2671,2973,2370,-39715張,-612張,,-1
2020-7-13,84,85,83.5,84.6,87.72,84.05,80.38,20403張,85張,1246張,0張,1332,2605,2433,-39611張,104張,,-1
2020-7-14,84.8,84.8,83.7,84,87.74,84.12,80.5,20211張,-192張,1246張,0張,1244,2177,2409,-39984張,-373張,,-1
2020-7-15,84.3,85.4,83.8,83.8,87.66,84.25,80.84,19552張,-622張,1180張,-66張,2372,2162,2484,-40222張,-238張,,-1
2020-7-16,84.5,85.1,83.8,84,87.65,84.33,81.02,19033張,-465張,1180張,0張,3492,2222,2566,-40679張,-457張,,-1
2020-7-17,79.8,80.2,77.3,77.3,88.69,84.03,79.37,19062張,1張,1180張,0張,5362,2760,2867,-42444張,-1765張,,-1
2020-7-20,78.1,78.1,75.6,76.2,89.63,83.67,77.71,18953張,-99張,1180張,0張,2348,2964,2784,-43427張,-983張,,-1
2020-7-21,76.7,77.3,76.6,77.3,90.06,83.4,76.74,19898張,336張,1180張,0張,1312,2977,2577,-43401張,26張,,-1
2020-7-22,77.6,78.8,77.6,78.6,90.13,83.09,76.04,21163張,160張,1180張,0張,1081,2719,2441,-43376張,25張,,-1
2020-7-23,79,79.7,78.4,78.9,90.13,82.8,75.47,21108張,-91張,1180張,0張,1351,2291,2257,-43322張,54張,,-1
2020-7-24,78.5,78.6,75.8,76.3,90.06,82.23,74.4,20512張,-668張,1180張,0張,2132,1645,2203,-44045張,-723張,,-1
2020-7-27,76.2,76.8,74.2,74.5,90.03,81.55,73.07,20365張,-379張,1180張,0張,1847,1545,2254,-44331張,-286張,,-1
2020-7-28,74.5,75,72,72.2,89.77,80.64,71.5,20310張,-237張,1177張,-3張,2179,1718,2348,-44753張,-422張,,-1
2020-7-29,72,73.2,72,72.5,89.11,79.75,70.39,20201張,-156張,1177張,0張,1052,1712,2216,-45066張,-313張,,1
2020-7-30,72.8,76.2,72.8,75.9,87.76,79.05,70.34,19951張,-337張,1177張,0張,1836,1809,2050,-45103張,-37張,,1
2020-7-31,76,77.5,76,77,86.61,78.52,70.43,19700張,-590張,1177張,0張,3119,2007,1826,-45804張,-701張,,1
2020-8-3,76.9,76.9,75.4,75.6,85.87,78.04,70.22,19634張,-197張,1177張,0張,1403,1918,1731,-46206張,-402張,,1
2020-8-4,76,77.2,76,77,84.63,77.57,70.51,19777張,137張,1177張,0張,1150,1712,1715,-45993張,213張,,1
2020-8-5,77.3,80.2,77.3,80.1,83.72,77.33,70.93,20448張,629張,1177張,0張,3757,2253,1983,-45132張,861張,,1
2020-8-6,81.6,82,78.4,78.8,82.54,77.01,71.49,20251張,-269張,1177張,0張,3891,2664,2237,-45907張,-775張,,1
2020-8-7,79.7,83.4,79.2,82.6,82.03,76.93,71.82,24871張,4617張,1614張,437張,12011,4442,3225,-40370張,5537張,,1
2020-8-10,85.5,86.8,84.1,85.4,83.99,77.43,70.88,26900張,2079張,1777張,163張,13079,6778,4348,-39297張,1073張,,1
2020-8-11,86.2,86.9,84,84.4,85.27,77.94,70.62,26656張,-3張,1777張,0張,6990,7946,4829,-40049張,-752張,,1
2020-8-12,84.9,85.3,82.7,84.8,86.44,78.41,70.38,26603張,485張,1777張,0張,3422,7879,5066,-39835張,214張,,1
2020-8-13,86.3,87,84.6,85.2,87.5,78.83,70.15,25866張,-322張,1777張,0張,3961,7893,5278,-39808張,27張,,1
2020-8-14,84.8,86,83.8,86,88.62,79.27,69.92,26154張,382張,1777張,0張,2469,5984,5213,-39322張,486張,,1
2020-8-17,87,87,84.9,85.3,89.47,79.83,70.19,25233張,-949張,1777張,0張,3361,4041,5409,-40082張,-760張,,1
2020-8-18,85.5,85.5,83.6,83.6,89.79,80.4,71.01,25794張,661張,1777張,0張,2754,3193,5570,-39875張,207張,,1
2020-8-19,84,84.7,82.9,83.2,89.54,81.09,72.64,25737張,-62張,2126張,349張,1991,2907,5393,-39676張,199張,,1
2020-8-20,83.5,83.9,77.2,79.9,88.79,81.55,74.31,26000張,262張,2447張,321張,3958,2907,5400,-39413張,263張,,1
2020-8-21,81.5,86,81,84.5,88.83,82.09,75.34,27344張,1330張,2815張,368張,5680,3549,4767,-38014張,1399張,,1
2020-8-24,85.1,89,84.5,88.9,89.79,82.83,75.87,28297張,955張,3159張,344張,14354,5747,4894,-36806張,1208張,,1
2020-8-25,90.5,92.4,86.1,87.8,89.85,83.59,77.33,24470張,-3874張,4334張,1175張,22098,9616,6405,-39034張,-2228張,,1
2020-8-26,88.1,89.3,87.3,88,89.87,84.28,78.69,24209張,-243張,4812張,478張,6084,10435,6671,-38452張,582張,,1
2020-8-27,88.7,90.4,87.9,88.4,90.28,84.8,79.32,24110張,-102張,5130張,318張,6754,10994,6950,-38250張,202張,,1
2020-8-28,88.6,90.3,87.6,89.7,90.5,85.48,80.46,24115張,30張,5408張,278張,5839,11026,7287,-37688張,562張,,1
2020-8-31,90.6,93.4,90,92,91.76,86.07,80.38,25581張,1477張,6093張,685張,15123,11180,8464,-35865張,1823張,,1
2020-9-1,92.4,93.8,90.4,92.1,92.87,86.49,80.11,26024張,429張,6885張,792張,8921,8544,9080,-34737張,1128張,,1
2020-9-2,92.7,94.6,92.2,93.1,94.06,87.03,80.01,25150張,-382張,7400張,515張,8284,8984,9710,-34487張,250張,,-1
2020-9-3,94.5,95.3,92.1,92.1,94.81,87.49,80.16,25162張,95張,7442張,42張,7188,9071,10033,-34644張,-157張,,-1
2020-9-4,89.9,92.7,88.7,91.1,95.28,87.86,80.43,25682張,639張,7752張,310張,5822,9068,10047,-33953張,691張,,-1
2020-9-7,92.1,92.7,88,89,95.42,88.04,80.67,24487張,-1088張,7799張,47張,6233,7290,9235,-35392張,-1439張,,-1
2020-9-8,89.5,90,87.7,88.4,95.48,88.24,81,24503張,103張,7799張,0張,2930,6091,7318,-35640張,-248張,,-1
2020-9-9,87.3,88.3,87.1,87.3,95.33,88.47,81.61,23914張,-465張,7799張,0張,2876,5010,6997,-36215張,-575張,,-1
2020-9-10,88.2,89.4,85.6,85.7,95.1,88.63,82.15,23493張,-440張,7799張,0張,5642,4701,6886,-36910張,-695張,,-1
2020-9-11,85.7,86.9,84.8,85.1,94.01,88.95,83.89,23891張,397張,7799張,0張,2674,4071,6569,-36924張,-14張,,-1
2020-9-14,85.5,87.6,85.4,87.1,93.74,89.11,84.49,23710張,-109張,7799張,0張,2406,3306,5298,-36888張,36張,,-1
2020-9-15,87.5,87.9,86.7,86.7,93.74,88.98,84.21,23309張,-401張,7799張,0張,1910,3102,4597,-37227張,-339張,,-1
2020-9-16,87.2,87.3,86,86.2,93.8,88.88,83.95,23633張,324張,7799張,0張,1665,2859,3935,-37265張,-38張,,-1
